class,text
POS,درس العربي في الأرياف بيدعيلكوا  محمد محسن ومستر ممدوح بييدعيلكوا برده
POS,جمال عبد الناصر كان مثلنا الاعلى في شبابنا وحتى نكسة 67 في برنامج أنت وضميرك على قناة دريم
POS,يهنئ حزب الوسط الدكتور عبد الفتاح ماضي بتعيينه رئيسا للمجلس القومى للشباب ويتمنى له التوفيق
POS,في جولتي اليوم بمدينة بدر أسعدني بشدة لقاء المواطنين من عمال المصانع الذين يمثلون قاعدة عمالية حقيقية تسهم بشكل فعال في تنمية الدائرة
POS,ولغايه ماتبنوا الكنايس جوامعنا وبيوتنا وقلوبنا وعيوننا مفتوحه ليكوا تنوروها وتنورونا
POS,نحيي شباب حزب الوسط على مجهودهم الرائع فى الانتخابات والذى كان سببا فى حصول الحزب على ما يقرب من مليون صوت ممن صوتوا لنا عن اقتناع
POS,متحمسين جدا للشخصية الجديدة على حمد العماني بعد نجاحه في شخصية يوسف في توالي الليل الجمهور ما راح…
POS,السعاده اخوية يهتم بيا اكتر من نفسة حتى و هو بعيد عنى
POS,اللهم يا مجيب الدعاء يا مغيث المستغيثين يا راحم الضعفاء أجب دعوتنا وعجل بقضاء حاجاتنا يا أرحم الراحمين
POS,شكرا إن حضرتك دورت على المعلومة واقتنعتأنا ليس لي مصلحة وأكتب مايرضي ضميري والعلم عند الله
POS,أشكرك يا خالد
POS,ابن مصر مفيش كلام جدو الاهلى مبرووك
POS,النظر إلى وجه الأم عبادة…
POS,ثلاث سنوات و روحه معنا معياراً للمبادئ اللهم ارحم محمود عوض و أدخله فسيح جناتك
POS,فجمهور المجد يملكون من الوفاء والولاء ما تعجز عنه حروف الشكر والثناء مبادرة
POS,الصلح خير قوم نتصالح
POS,ابتسم فلتلك البسمة الصغيرة أثر كبير في إسعاد قلوب اﻵخرين
POS,علم ابنك القرآن وسوف يعلمه القرآن كل شي
POS,الحمد لله حققنا مستهدف حملة ال21 يوم لمحو الأمية شكرا لشباب صناع الحياة و لكل شركاء الحملة يا رب أعنا على
POS,يشرفنى ويسعدني في أول عيد بعد الثورة أن ابعث بتحياتى وتهنئتى لأسر الشهداء فهؤلاء
POS,تقول  صلي ع النبي  و أجدعها خناقة تنفض
POS,الله يبركلك يا دكتور ابو الفتوح
POS,في جنة الخلد يا بطل العبور، في جنة الخلد يا شاذلي في قلوبنا ستبقى
POS,أحمد الله العلى القدير على ما شاء وقدر، واشكره سبحانه شكراً جزيلاً على تقديره نجاتى
POS,مستمتع بإدارة حوار الشباب المصري مع مجموعة 'الحكماء' في دار الأوبرا
POS,انتهيت من أداء العمرة فإنه منظر عظيم أن تجد الملايين يستغيث ون بالله تعالى يا رب انصرنا و احفظ بلادنا و افتح
POS,البابا شنودة الثالث كان وطنيا مخلصا ومصريا عظيما رحمه الله
POS,انا بحب أخويا
POS,أرى أن النظام المختلط بين النظام البرلماني والنظام الرئاسي هو الانسب لنا هذه الفترة التى تتوزع فيه السلطة
POS,تحية لقضاة مصر الأجلاء لدفاعهم عن حقوق الشعب المصري وحرياته وتمسكهم بمبدأ استقلال القضاء
POS,هتحبك لو تحاول تقنعها باللى انت عايزه بهدوء مش زعيق وخلاص
POS,شكراً
POS,ما هى أفضل وظيفة فى الحياة ؟   مدير شركة - رئيس مؤسسة  ؟ لا والله أفضل وظيفة فى الحياة ان ربنا يشغلك عنده تدل الناس على الخير
POS,طبعا لسه متفائل، بل أكثر تفاؤلا بخروج المكبوت إلى النور أي جراحة لا تخلو من ألم؟
POS,القرآن يرفع الناس ويجعلهم في الدنيا والآخرة في أعلى مقام
POS,لم أهاجمه بل أحترمه ولو كان له أخطاء فهو بالتأكيد شخصية تحترم
POS,اي أمرأة تصنع الحب والايثار والاهتمام والعطف والحنان مؤهلة ان تصبح أم مثالية حتى لو كانت مارلين مونرو
POS,ستظل ذكرى استشهاد البطل عبد المنعم رياض تخليدا لملحمة مضيئة من أنصع صفحات التاريخ المصرى ورمزا لبطولات معركة الاستنزاف تحية له فى ذكراه
POS,كورسيرا أكبر موقع عالمي يحتوى على مناهج جامعات عالمية هي الأفضل في تصنيف 2013
POS,الأقصر مدينة خضراء
POS,اللي يشوفك يتمنى يكون مثلك واللي يعرفك يحترمك ويحبك واللي يسمع عنك يتمنى يقابلك
POS,للشموخ عنوان  السادات
POS,الدكتور عبد المنعم:  إن لحم كتافنا من خير أبنا مصر البسطاء في الأحياء الفقيرة و على ضفوف الترع
POS,ورضيت أعيشلك انت يا حبيبي كفايه ان انت حبيبي
POS,عايش معاك ايام مفيش فى جمالها زى الملاك دى اقل كلمه بقولها  —
POS,إذا أهمّك أمر غيرك، فـاعلـم بأنّـك ذو طبعٍ أصيـل
POS,الرجوع للحق فضيلة حمد الله على سلامة أحمد السيد النجار
POS,بصرف النظر عن شغلها ولا اي حاجة تانية بحب في فيفي عبده ان اللي في قلبها علي لسانها ملهاش في النفاق زي معظم الوسط الفني
POS,اوعى تنسى عاشوا رجاله وماتوا اسود
POS,ماهر فخامة الاسم تكفى
POS,أنت من أستلذ بأحلامي بك واستطعم الحب بحضورك
POS,تأكدوا أن التزام الرئيس بالقانون والحفاظ على استقلال القضاء وتدعيمه هو فى مصلحة الشعب قبل أى طرف آخر
POS,كانمحمد يسرى سلامة صاحب رسالة كافح من أجلها طيلة حياته ولذلك فحتى موته كان بمثابة رسالة
POS,عامل كهربائي يستغل وقت فراغه في عشر ذي الحجة في قراءة القرآن كتب الله أجره وغفر ذنبه
POS,تحياتي يا بلد
POS,في يوم الارض المجد كل المجد لمن يقاوم بامعائهه الخاوية
POS,كان صلى الله عليه وسلم يحب الطيب والرائحة الحسنة وكان لا يسلك طريقاً فيتبعه أحد إلا عرف أنه قد سلكه من طيب عرفه
POS,ألمصريين أحرار
POS,سعيد جداً بزيارة الجزائر بلد جميلة فعلاً
POS,المصرى احسن واحد تزنقه فى الوقت يشتغل
POS,هي إنسانة رائعة
POS,انتم اسياد النصاري باخلاقكم كنتم خير أمة اخرجت للناس
POS,احببت فيك هذا الضني الناطق المعبر انها الانسانية كلها في قلب رجل
POS,أليس الحب هو ان انظر الى وجهك الجميل،فأشعر انني امتلكت كل الدنياو انت  كل دنياي
POS,شبرا العظيمة دوما كل يناير واحنا هنا
POS,حاجات بتفرح في مصر لمة رمضان
POS,تفاؤلى نابع من إيماني بأن  الله لا يضيع أجر من أحسن عملا ولا يوجد أحسن وأعظم عملا من أن يضحي الشعب بدمائه من أجل الحفاظ على وطنه وعرضه
POS,نسأل الله أن يحفظ شيخنا من كل مكروه ويمن عليه الصحة والعافية سلامتك يا خليفة
POS,تسلم لي عيونك يا آحلى  روحي شيرين محمد العراقي الجريح
POS,أنا كتبت النهارده في المعصرة أشهد لك بالفضل إنت والشباب اللي معاك في نزولي يوم خمسة وعشرينشكرا ياخالد ياجميل
POS,الثورة المصرية وحدت المصريين في نسيج واحد تكاتف المصريون جميعا لإسقاط النظام وحموا بعضهم بعض في ظل غياب امني كامل
POS,شكرا لكل من شارك في البرنامج انتم شركاء في هذه الفرحة احسن فريق اعداد و اخراج و انتاج و كتابة فخور بشغلي معاكم
POS,شباب الحملة ناشط في كل محافظة من أجل مصر المستقبل بارك الله فيكم معاً سنغير
POS,أفرق في حديثي بشكل واضح بين مؤسسة الجيش التى نعتز بها فهو جيش مهنى ووطنى وبين دور المجلس العسكري باعتباره متولى
